ID,name,club,age,height_cm,weight_kg,nationality,eur_value,eur_wage,eur_release_clause,overall,potential,pac,sho,pas,dri,def,phy,international_reputation,skill_moves
192328,P. Huspek,SK Sturm Graz,26,172,69,Austria,825e3,13e3,12e5,67,67,88,59,59,70,26,57,1,2
193864,Bruno Monteiro,Tondela,32,177,72,Portugal,575e3,4e3,12e5,67,67,61,57,63,67,58,65,1,2
197961,M. Możdżeń,Korona Kielce,26,180,76,Poland,8e5,4e3,11e5,67,70,77,62,66,65,63,73,1,3
204105,K. Lala,RC Strasbourg,25,178,78,France,8e5,12e3,17e5,67,70,77,39,56,64,62,67,1,2
214345,D. Valencia,Alianza Petrolera,26,185,75,Colombia,775e3,1e3,11e5,67,69,56,26,39,37,67,70,1,2
224329,M. Carrasco,Club Atlético Patronato,29,173,71,Argentina,75e4,8e3,11e5,67,67,78,64,65,67,21,56,1,2
215370,M. Hofmann,SK Rapid Wien,23,183,70,Austria,825e3,11e3,13e5,67,70,67,39,49,47,68,67,1,2
214091,Alcatraz,CD Once Caldas Manizales,30,180,75,Colombia,55e4,4e3,NA,67,67,75,61,70,68,59,75,1,2
222027,J. Watts,Colorado Rapids,25,185,70,United States,8e5,5e3,12e5,67,70,58,51,59,59,66,68,1,2
160075,E. Acorada,CD Palestino,25,189,81,Chile,675e3,3e3,911e3,67,67,60,46,58,55,67,67,1,2
173899,J. Skarz,Bury,27,183,74,England,625e3,7e3,11e5,67,67,67,36,57,58,66,72,1,2
184139,Ricardo Ferreira,Portimonense SC,27,188,82,Portugal,6e5,4e3,13e5,67,68,68,66,61,68,42,65,1,1
203853,M. Sax,FC Admira Wacker Mödling,24,179,70,Austria,1e6,6e3,17e5,67,73,74,57,62,67,24,62,1,3
206157,L. Olum,Portland Timbers,32,188,83,Kenya,45e4,5e3,675e3,67,67,50,49,54,53,65,76,1,2
230221,Kauã Zanson,Sport Club do Recife,33,179,72,Brazil,3e5,1e4,57e4,67,67,67,45,49,61,68,58,1,2
230477,Dersan Dinis,Atlético Clube Goianiense,25,186,80,Brazil,825e3,8e3,15e5,67,67,78,55,58,68,55,68,1,3
234573,Aurélio Buta,Royal Antwerp FC,20,171,66,Angola,11e5,6e3,18e5,67,77,83,50,47,68,61,59,1,2
169805,A. Devaux,Stade de Reims,32,185,70,France,575e3,7e3,1e6,67,67,47,62,69,65,61,70,2,2
204622,J. Meekings,Dundee FC,24,184,78,England,875e3,4e3,16e5,67,72,75,32,39,50,66,76,1,2
212046,A. Popa,Reading,28,169,71,Romania,775e3,23e3,15e5,67,67,80,59,63,70,44,63,1,3
222798,Jung Woo Jae,Daegu FC,25,179,70,Korea Republic,925e3,4e3,12e5,67,69,73,61,60,68,63,65,1,2
166990,A. Khagush,Arsenal Tula,30,179,77,Russia,55e4,15e3,88e4,67,67,69,33,59,64,64,69,1,2
233550,S. Grandsir,ES Troyes AC,20,168,64,France,13e5,11e3,29e5,67,78,82,57,66,67,44,59,1,3
178766,B. Mitrev,NA,30,184,74,Bulgaria,0,0,NA,67,67,60,69,73,68,20,66,1,1
49486,B. Ogbeche,Willem II,32,177,78,Nigeria,6e5,8e3,87e4,67,67,61,69,52,62,30,71,1,3
198223,R. Maiello,Frosinone,25,177,73,Italy,9e5,3e3,15e5,67,68,72,58,65,70,49,65,1,3
9807,M. Breuer,Sparta Rotterdam,37,185,88,Netherlands,1e5,5e3,145e3,67,67,31,39,51,41,67,67,1,2
184143,A. Jacobsen,Odense Boldklub,27,181,78,Denmark,9e5,1e4,12e5,67,68,82,65,52,68,24,57,1,2
219984,M. Aramu,Virtus Entella,22,180,69,Italy,12e5,22e3,NA,67,77,74,58,65,73,35,57,1,3
229456,L. Dickmann,Novara,20,177,70,Italy,12e5,2e3,21e5,67,79,72,38,52,62,66,61,1,2
229968,T. Agyepong,NAC Breda,21,170,73,Ghana,11e5,5e3,19e5,67,75,90,50,59,70,34,60,1,4
234832,K. Pedersen,1. FC Union Berlin,22,191,83,Denmark,9e5,14e3,16e5,67,74,66,36,55,61,64,76,1,2
235088,Luis Pérez,CD Tenerife,22,173,68,Spain,95e4,5e3,17e5,67,75,81,40,56,65,64,64,1,2
177488,M. Konrad,SG Dynamo Dresden,29,187,88,Germany,6e5,9e3,93e4,67,67,64,56,57,56,67,78,1,2
227153,C. Borja,Corporación Club Deportivo Tuluá,24,179,72,Colombia,875e3,1e3,14e5,67,73,87,48,60,66,60,65,1,2
235345,G. Iancu,Termalica Bruk-Bet Nieciecza,23,186,80,Romania,11e5,5e3,16e5,67,73,70,65,68,66,40,63,1,4
171601,L. Piątek,Termalica Bruk-Bet Nieciecza,31,180,73,Poland,525e3,4e3,709e3,67,67,50,66,66,67,60,71,1,2
241233,R. Frosler,NA,19,173,69,South Africa,0,0,NA,67,81,73,40,60,67,65,57,1,2
176209,C. Wilk,Real Zaragoza,31,182,76,Poland,525e3,7e3,84e4,67,67,59,58,65,58,63,69,1,3
184657,S. Fischer,Sparta Rotterdam,28,184,81,Netherlands,625e3,7e3,906e3,67,67,52,36,47,55,66,74,1,2
209746,K. Altınay,Osmanlıspor,25,180,86,Turkey,8e5,1e4,17e5,67,70,79,50,60,68,64,70,1,3
220754,D. Ortiz,Newell's Old Boys,24,188,86,Paraguay,875e3,7e3,NA,67,72,55,27,31,43,68,71,1,2
223570,J. Sambia,Montpellier Hérault SC,20,185,73,France,11e5,3e3,NA,67,77,79,67,68,72,60,65,1,2
53074,S. Hofmann,SK Rapid Wien,36,173,72,Germany,26e4,1e4,377e3,67,67,46,64,71,68,46,58,1,3
186450,M. Carayol,Nottingham Forest,28,177,74,Gambia,775e3,18e3,15e5,67,67,85,60,57,72,17,57,1,4
209491,T. Meißner,ADO Den Haag,26,191,82,Germany,75e4,7e3,11e5,67,68,46,38,44,48,65,74,1,2
215379,C. Philipps,FC Metz,23,182,80,Luxembourg,925e3,7e3,2e6,67,74,54,35,56,60,66,71,1,2
185171,A. Auassar,Roda JC Kerkrade,30,187,86,Netherlands,575e3,6e3,834e3,67,67,41,64,66,60,62,80,1,2
196435,C. Ramos,NA,28,185,74,Peru,0,0,NA,67,68,65,44,48,50,67,69,1,2
197716,T. Bunbury,New England Revolution,27,188,78,United States,9e5,6e3,14e5,67,68,77,64,61,67,37,72,1,3
200532,K. D'Haene,KV Kortrijk,27,168,64,Belgium,8e5,9e3,12e5,67,67,73,57,63,71,60,57,1,2
216660,Hugo Álvarez,AD Alcorcón,32,183,72,Spain,45e4,7e3,72e4,67,67,69,35,48,52,68,65,1,2
227668,S. Ichazo,Torino,25,188,83,Uruguay,675e3,16e3,12e5,67,70,68,63,67,71,45,62,1,1
162388,K. Chiba,Sanfrecce Hiroshima,32,183,77,Japan,45e4,7e3,563e3,67,67,56,34,50,49,65,74,1,2
231508,T. Thelin,Jönköpings Södra IF,33,181,77,Sweden,475e3,3e3,594e3,67,67,68,57,67,62,23,71,1,2
209493,D. Daniels,Rochdale,23,185,91,Montserrat,925e3,7e3,NA,67,74,69,28,40,36,67,70,1,2
162901,C. Doyle,Bradford City,32,196,92,Republic of Ireland,45e4,6e3,788e3,67,67,68,66,58,68,32,65,1,1
235093,Fran Rodríguez,UD Almería,22,175,68,Spain,85e4,5e3,14e5,67,72,68,46,55,62,67,48,1,2
186453,T. Hiariej,Central Coast Mariners,28,178,74,Netherlands,625e3,3e3,781e3,67,67,71,57,67,67,62,69,1,2
199510,N. Proschwitz,Sparta Rotterdam,30,192,86,Germany,725e3,8e3,11e5,67,67,47,67,52,55,24,79,1,2
214358,J. Nieto,Atletico Nacional Medellin,24,177,75,Colombia,11e5,3e3,17e5,67,74,68,61,70,68,35,59,1,3
221014,Carlos Fernández,Sevilla Atlético,21,186,72,Spain,13e5,4e3,23e5,67,78,59,68,41,63,29,63,1,3
160086,J. Adánguiz,Curicó Unido,33,185,81,Chile,3e5,3e3,405e3,67,67,56,70,65,68,62,74,1,2
238678,K. Gehring,SG Sonnenhof Großaspach,29,193,85,Germany,6e5,1e3,87e4,67,67,59,25,41,45,64,79,1,2
205911,M. Chiosa,Novara,23,181,77,Italy,9e5,3e3,16e5,67,73,72,17,43,58,68,67,1,2
196952,J. Bidwell,Queens Park Rangers,24,183,70,England,875e3,13e3,18e5,67,73,69,43,65,62,65,68,1,2
139609,C. Conway,Blackburn Rovers,32,171,67,Scotland,6e5,9e3,11e5,67,67,67,63,67,69,46,64,1,3
146521,Ripa,CD Numancia,31,177,73,Spain,5e5,6e3,8e5,67,67,75,40,63,62,63,66,1,2
227161,M. Medina,Corporación Club Deportivo Tuluá,22,176,70,Colombia,12e5,1e3,18e5,67,76,85,58,64,71,22,52,1,3
234841,G. Karačić,SV Sandhausen,20,195,86,Bosnia Herzegovina,12e5,3e3,26e5,67,80,70,70,64,69,32,60,1,1
216410,Vinícius,AEK Athens,24,183,82,Brazil,825e3,1e3,19e5,67,71,72,55,60,69,65,65,1,2
157018,M. Hernández,Tiburones Rojos de Veracruz,34,182,82,Mexico,3e5,4e3,51e4,67,67,69,65,68,68,25,67,1,1
238682,D. Hägele,SG Sonnenhof Großaspach,28,186,76,Germany,75e4,1e3,11e5,67,67,67,59,63,65,60,79,1,2
179802,X. Báez,Necaxa,29,172,67,Mexico,725e3,9e3,12e5,67,67,63,60,65,64,61,67,1,2
208731,A. Hofmann,Karlsruher SC,31,183,78,Germany,525e3,1e3,761e3,67,67,58,42,57,58,65,76,1,2
218971,S. Gbohouo,NA,28,190,82,Ivory Coast,0,0,NA,67,68,66,65,70,68,41,65,1,1
227163,P. Mina,Asociacion Deportivo Cali,32,183,81,Colombia,45e4,2e3,63e4,67,67,71,68,62,72,43,58,1,1
230491,Jose Emeirson,Vitória,25,175,70,Brazil,825e3,8e3,15e5,67,67,74,59,65,64,35,43,1,3
202589,Javi Hernández,Cracovia,28,184,77,Spain,775e3,5e3,1e6,67,67,70,67,67,67,36,54,1,2
221789,Gwon Wan Gyu,Pohang Steelers,25,183,76,Korea Republic,85e4,6e3,11e5,67,72,80,30,56,62,66,65,1,2
162397,H. Skogseid,Stabæk Fotball,29,186,77,Norway,575e3,3e3,719e3,67,67,75,48,59,59,64,72,1,2
230493,Fabri Arnoia,São Paulo Futebol Clube,25,175,73,Brazil,85e4,17e3,16e5,67,67,80,64,52,69,23,58,1,4
189021,J. Mall,SV Darmstadt 98,26,193,83,Switzerland,675e3,11e3,11e5,67,70,69,63,61,74,45,63,1,1
209502,M. Nkololo,SM Caen,24,183,78,DR Congo,1e6,12e3,23e5,67,73,81,65,59,68,25,47,1,2
209758,V. Alvarado,Santos Laguna,24,181,76,United States,85e4,1e4,15e5,67,71,66,41,57,58,65,72,1,2
211294,A. Putsko,FC SKA-Energiya Khabarovsk,24,190,83,Russia,9e5,13e3,NA,67,73,52,44,48,40,66,73,1,2
215390,D. da Cruz,Stade de Reims,31,188,85,Cape Verde,525e3,6e3,945e3,67,67,59,56,56,50,66,80,1,3
170078,M. Little,Bolton Wanderers,28,185,78,England,6e5,2e4,11e5,67,67,84,35,57,65,61,69,1,2
238942,N. Mitrović,Jagiellonia Białystok,24,193,88,Slovenia,9e5,5e3,14e5,67,73,60,30,42,41,66,75,1,2
182878,Jonathan Reis,Hokkaido Consadole Sapporo,28,182,78,Brazil,8e5,4e3,1e6,67,67,67,68,59,66,25,54,1,3
205663,M. Busellato,Bari,24,174,73,Italy,85e4,3e3,14e5,67,71,76,52,64,69,60,72,1,2
219743,S. Al Duayyi,Al Faisaly,24,179,83,Saudi Arabia,9e5,12e3,17e5,67,73,69,44,53,60,64,77,1,2
221791,R. Kurzawa,Górnik Zabrze,24,182,73,Poland,1e6,4e3,14e5,67,71,56,62,71,68,59,55,1,3
193631,C. Groß,VfL Osnabrück,28,183,75,Germany,7e5,1e3,11e5,67,68,66,55,59,64,64,72,1,2
210784,D. Morales,Colon de Santa Fe,30,172,68,Argentina,725e3,8e3,11e5,67,67,70,56,66,69,30,54,1,4
218464,E. Quiñones,CD Los Millionarios Bogota,28,174,78,Colombia,775e3,3e3,11e5,67,67,83,68,59,64,21,75,1,3
179808,O. Mares,Tiburones Rojos de Veracruz,30,169,69,Mexico,55e4,26e3,NA,67,67,75,59,67,67,63,65,1,2
193632,A. Novikovas,Jagiellonia Białystok,26,179,76,Lithuania,9e5,7e3,13e5,67,68,90,63,60,68,22,60,1,3
209761,D. Steres,LA Galaxy,26,183,77,United States,8e5,5e3,13e5,67,70,57,27,52,49,65,71,1,2
160097,E. Hurtados,Audax Italiano,25,178,77,Chile,675e3,3e3,945e3,67,67,55,39,60,42,70,67,1,2
235361,I. Alhaft,Sparta Rotterdam,20,172,60,Netherlands,12e5,7e3,2e6,67,77,78,61,57,74,25,61,1,3
188257,B. Easton,St. Johnstone FC,29,183,76,Scotland,575e3,5e3,1e6,67,67,67,17,56,60,65,77,1,2
199010,A. Boyle,Preston North End,26,178,74,Republic of Ireland,8e5,9e3,16e5,67,70,58,37,51,50,66,76,1,2
214882,J. Czerwiński,Legia Warszawa,25,183,75,Poland,75e4,6e3,11e5,67,68,60,32,34,37,66,76,1,2
227170,J. Roa,CPD Junior Barranquilla,22,178,65,Colombia,975e3,2e3,16e5,67,75,64,43,61,64,66,64,1,3
170594,L. Díaz,Club Atlético Huracán,31,181,74,Argentina,65e4,9e3,975e3,67,67,63,58,64,65,61,66,1,2
173666,N. Law,Bradford City,29,178,73,England,75e4,8e3,13e5,67,67,72,55,62,66,47,69,1,3
192354,R. Vilchis,Monarcas Morelia,27,165,66,Mexico,8e5,7e3,14e5,67,67,81,60,56,74,26,59,1,3
204131,K. Escamilla,U.N.A.M.,23,179,76,Mexico,975e3,1e4,19e5,67,75,63,55,63,54,64,68,1,2
210019,L. Raeder,Bradford City,23,194,89,Germany,725e3,5e3,13e5,67,72,69,64,70,71,32,61,1,1
214371,J. Arboleda,Deportes Tolima,27,183,74,Colombia,625e3,1e3,875e3,67,67,77,37,61,62,63,72,1,3
221539,Carrillo,Cádiz C.F.,23,190,80,Spain,12e5,5e3,21e5,67,76,69,72,54,63,23,49,1,3
160099,D. Soldiez,Universidad de Chile,29,181,69,Chile,75e4,8e3,11e5,67,67,71,56,67,66,50,52,1,3
173155,A. Barillà,Parma,29,180,78,Italy,725e3,4e3,12e5,67,67,88,65,66,66,61,77,1,3
210020,P. Weihrauch,DSC Arminia Bielefeld,23,181,74,Germany,1e6,5e3,17e5,67,72,76,61,59,72,42,53,1,3
214884,M. Nalepa,Lechia Gdańsk,24,189,80,Poland,9e5,5e3,14e5,67,73,49,44,45,59,64,77,1,2
220772,L. Stojanović,Royal Antwerp FC,23,187,80,Serbia,1e6,8e3,15e5,67,71,61,68,61,64,54,74,1,3
221284,J. Gradit,Tours FC,24,180,77,France,85e4,4e3,16e5,67,72,69,26,57,60,65,77,1,2
223332,M. Sprocati,Salernitana,23,173,75,Italy,1e6,4e3,18e5,67,73,74,54,65,70,20,55,1,3
230244,Leo Vimieiro,Atlético Clube Goianiense,29,177,78,Brazil,6e5,8e3,11e5,67,67,57,61,60,60,68,60,1,2
238692,K. Gjasula,Hallescher FC,27,192,84,Germany,725e3,1e3,11e5,67,68,48,51,61,54,60,85,1,3
202341,M. Pérez,Club América,24,169,63,Mexico,975e3,28e3,17e5,67,70,75,61,65,68,26,59,1,3
239717,O. Danchenko,FC Anzhi Makhachkala,22,178,64,Ukraine,1e6,1e4,18e5,67,76,81,44,57,62,64,60,1,2
186725,D. Horst,Real Salt Lake,31,193,91,United States,525e3,5e3,761e3,67,67,43,22,48,39,64,80,1,2
232550,A. Putivtsev,Termalica Bruk-Bet Nieciecza,28,189,85,Ukraine,625e3,5e3,844e3,67,67,51,35,47,41,67,71,1,2
170342,P. Huntington,Preston North End,29,191,80,England,6e5,9e3,11e5,67,67,43,32,38,32,67,76,1,2
187238,D. Jiménez,Lobos de la BUAP,28,172,62,Mexico,8e5,7e3,13e5,67,67,74,65,56,66,29,65,1,3
194662,A. Zabolotnyy,FC Tosno,26,191,89,Russia,975e3,14e3,16e5,67,70,64,67,47,55,20,69,1,2
213095,L. Cavallini,Puebla,24,181,73,Canada,11e5,6e3,2e6,67,74,71,65,47,60,27,75,1,3
215143,J. Sills,Newell's Old Boys,30,180,70,Argentina,575e3,1e4,834e3,67,67,65,34,58,60,72,72,1,3
228711,B. Mansilla,Racing Club de Avellaneda,20,180,76,Argentina,17e5,9e3,36e5,67,82,92,62,57,69,26,61,1,3
173671,K. McFadzean,Burton Albion,30,185,85,England,575e3,7e3,11e5,67,67,50,37,41,45,65,79,1,2
184167,A. Moris,KV Mechelen,27,184,75,Luxembourg,625e3,7e3,984e3,67,69,68,68,62,69,45,63,1,1
191847,A. Al Asta,Al Nassr,30,174,63,Saudi Arabia,55e4,2e4,935e3,67,67,80,63,64,68,60,69,1,2
199784,Edgar Hernández,CF Reus Deportiu,30,189,74,Spain,725e3,6e3,11e5,67,67,58,70,55,61,30,64,1,2
172648,S. Blondelle,KAS Eupen,31,185,81,Belgium,525e3,7e3,761e3,67,67,51,47,60,55,65,71,1,2
189544,S. Wangberg,Tromsø IL,26,188,85,Norway,85e4,3e3,11e5,67,72,56,39,50,45,65,75,1,2
192616,C. Tănase,Kardemir Karabükspor,30,179,78,Romania,725e3,9e3,15e5,67,67,69,66,66,68,48,64,1,4
223593,J. Correa,Godoy Cruz,24,187,85,Argentina,1e6,8e3,16e5,67,72,64,67,44,63,26,71,1,2
236393,Marc Cardona,FC Barcelona B,21,182,68,Spain,12e5,5e3,21e5,67,76,80,67,56,64,22,52,1,3
169578,C. Woods,Preston North End,30,180,73,England,55e4,9e3,1e6,67,67,72,46,59,62,65,68,1,2
183147,S. Hines,Orlando City Soccer Club,29,188,78,England,6e5,5e3,9e5,67,67,66,32,52,52,65,70,1,2
191083,P. Mortensen,Sarpsborg 08 FF,27,188,84,Denmark,825e3,3e3,1e6,67,67,55,66,50,59,27,73,1,2
204652,A. Escoboza,Puebla,24,169,70,Mexico,1e6,11e3,NA,67,72,74,66,63,70,33,65,1,3
226668,N. Mazzola,Gimnasia y Esgrima La Plata,27,188,81,Argentina,9e5,1e4,14e5,67,68,55,68,42,62,27,74,1,2
229996,J. Venegas,Minnesota United,28,183,76,Costa Rica,775e3,6e3,11e5,67,67,72,66,64,68,38,69,1,3
190060,N. Toko,FC St. Gallen,26,172,70,DR Congo,9e5,1e4,14e5,67,69,91,55,61,70,62,78,1,3
140141,V. Sánchez,Houston Dynamo,37,170,66,Uruguay,26e4,5e3,39e4,67,67,65,66,66,68,27,46,1,4
165485,J. Demetriou,Southend United,29,180,68,Cyprus,575e3,7e3,1e6,67,67,77,51,62,64,61,72,1,2
233581,Song Si Woo,Incheon United FC,23,175,71,Korea Republic,1e6,4e3,15e5,67,73,73,61,63,67,40,53,1,2
193645,D. Gavazzi,Avellino,31,185,73,Italy,65e4,3e3,1e6,67,67,72,63,66,67,52,68,1,3
209518,I. Lendrić,RC Lens,25,184,72,Croatia,925e3,6e3,17e5,67,68,65,67,49,64,27,67,1,2
194926,I. Temnikov,Dinamo Moscow,28,171,67,Russia,775e3,2e4,12e5,67,67,74,64,63,68,63,55,1,2
219759,S. Molina,Avellino,25,177,75,Italy,95e4,15e3,NA,67,70,76,48,64,72,35,64,1,3
157295,C. Valdez,Tiburones Rojos de Veracruz,33,171,73,Mexico,45e4,7e3,NA,67,67,65,61,65,63,63,70,1,3
226671,F. Fattori,Newell's Old Boys,24,175,70,Argentina,95e4,9e3,14e5,67,70,69,54,65,67,60,66,1,3
183151,M. Keita,New York Red Bulls,26,171,71,Norway,825e3,5e3,12e5,67,67,81,65,60,69,28,60,1,4
221552,S. Heltne Nilsen,SK Brann,25,184,78,Norway,85e4,4e3,11e5,67,72,61,52,59,63,63,80,1,2
160112,A. Safildo,Curicó Unido,25,182,76,Chile,825e3,3e3,11e5,67,67,65,60,63,67,27,62,1,3
101488,D. Haas,FC Erzgebirge Aue,33,188,86,Germany,375e3,4e3,581e3,67,67,67,67,58,66,34,64,1,1
233840,E. Kouassi,Celtic,19,185,70,Ivory Coast,15e5,14e3,36e5,67,81,67,46,58,61,61,71,1,2
237424,Paik Seung Ho,Girona CF,20,180,68,Korea Republic,12e5,11e3,28e5,67,77,71,60,62,69,57,59,1,3
240240,J. Nsame,BSC Young Boys,24,188,88,Cameroon,1e6,13e3,16e5,67,72,72,70,44,66,21,62,1,2
176240,M. Wynne,San Jose Earthquakes,31,175,82,United States,525e3,5e3,788e3,67,67,87,51,51,62,63,75,1,2
183920,R. Sukuta-Pasu,SV Sandhausen,27,190,91,Germany,9e5,5e3,15e5,67,68,72,64,53,62,33,80,1,3
198257,S. Sinovic,Sporting Kansas City,30,178,77,United States,55e4,5e3,825e3,67,67,63,34,62,63,66,65,1,2
229745,B. Enobakhare,Wolverhampton Wanderers,19,177,79,Nigeria,14e5,16e3,36e5,67,80,83,60,58,72,30,66,1,4
180337,M. Vanhamel,KV Oostende,27,188,84,Belgium,625e3,7e3,984e3,67,69,66,67,64,70,41,62,1,1
142962,E. Bologna,River Plate,35,189,87,Argentina,18e4,6e3,27e4,67,67,68,67,53,70,45,66,1,1
213106,R. Sigurjónsson,Grasshopper Club Zürich,27,178,84,Iceland,75e4,11e3,11e5,67,69,66,65,67,67,56,81,1,2
217202,L. Rinaldi,Brescia,23,180,75,Argentina,1e6,3e3,16e5,67,71,72,64,55,67,23,71,1,2
152690,D. Konstantopoulos,Middlesbrough,38,193,90,Greece,5e4,5e3,95e3,67,67,67,65,62,63,34,69,1,1
205939,O. Bulut,SC Freiburg,23,179,74,Germany,975e3,13e3,18e5,67,70,78,55,63,64,53,68,1,3
214131,R. Sánchez,CD Los Millionarios Bogota,33,186,80,Colombia,375e3,2e3,525e3,67,67,70,62,58,64,45,67,1,1
160115,E. Manjedo,CD Universidad de Concepción,33,181,75,Chile,475e3,3e3,665e3,67,67,72,62,60,74,36,64,1,4
163955,S. Anderson,St. Johnstone FC,31,180,72,Scotland,525e3,5e3,919e3,67,67,34,20,49,54,65,73,1,2
164467,J. Ward,Nottingham Forest,31,165,59,Northern Ireland,675e3,19e3,13e5,67,67,74,67,64,74,41,57,1,3
194163,J. Raitala,Columbus Crew SC,28,181,76,Finland,6e5,5e3,9e5,67,67,72,48,66,59,64,71,1,2
199284,D. Hediger,FC Thun,30,175,79,Switzerland,7e5,1e4,1e6,67,67,74,58,65,63,50,87,1,2
215668,R. Festersen,Odense Boldklub,30,177,76,Denmark,725e3,1e4,906e3,67,67,81,66,59,67,46,68,1,2
225140,S. Khumalo,Kaizer Chiefs,27,167,70,South Africa,625e3,1e3,14e5,67,67,78,57,59,69,68,64,1,2
170612,V. Basha,Wisła Kraków,26,178,72,Albania,8e5,5e3,11e5,67,70,63,61,65,60,62,67,1,2
183924,F. Migliore,Genoa,29,173,75,Italy,575e3,17e3,978e3,67,67,73,36,60,65,63,76,1,2
237429,G. Miura,Gamba Osaka,22,183,77,Japan,1e6,6e3,15e5,67,76,63,24,45,43,69,66,1,2
145014,Juande,La Spezia,30,183,75,Spain,575e3,3e3,92e4,67,67,67,41,60,59,63,73,1,2
230262,Nuno Cedrim,Clube Atlético Mineiro,25,181,78,Brazil,825e3,19e3,16e5,67,67,71,56,69,72,34,63,1,3
235126,F. Orlando,Salernitana,20,168,65,Italy,14e5,22e3,NA,67,79,90,60,57,71,26,57,1,3
177782,H. Özmert,İstanbul Başakşehir FK,32,183,80,Turkey,45e4,13e3,855e3,67,67,41,54,66,65,62,72,1,2
118646,I. Henderson,Rochdale,32,178,67,England,6e5,5e3,11e5,67,67,64,67,63,70,30,67,1,3
194934,Dani Jiménez,AD Alcorcón,27,179,72,Spain,625e3,5e3,1e6,67,69,71,64,60,69,52,65,1,1
201079,L. Laverone,Avellino,28,175,67,Italy,6e5,3e3,93e4,67,67,85,50,67,67,57,75,1,3
201847,L. Bostyn,SV Zulte-Waregem,23,196,85,Belgium,725e3,6e3,11e5,67,72,72,66,58,65,36,66,1,1
218743,A. Zapata,CD Los Millionarios Bogota,22,176,74,Colombia,11e5,15e3,NA,67,74,76,61,63,70,33,63,1,3
223607,Luis Ruiz,CD Lugo,25,181,73,Spain,825e3,5e3,14e5,67,71,73,34,51,61,65,66,1,2
215160,F. Angileri,Godoy Cruz,23,184,84,Argentina,1e6,7e3,16e5,67,72,72,58,61,67,37,67,1,2
165496,G. Prósperi,San Martín de San Juan,32,179,78,Argentina,425e3,6e3,616e3,67,67,69,50,61,61,70,67,1,2
239992,G. Paracki,Wellington Phoenix,30,180,73,Croatia,575e3,3e3,719e3,67,67,65,50,60,64,63,73,1,2
134777,G. Bourillon,La Berrichonne de Châteauroux,33,187,74,France,3e5,4e3,525e3,67,67,35,44,63,51,69,60,1,2
202105,M. Zachara,Tondela,27,180,75,Poland,825e3,5e3,17e5,67,67,72,61,45,64,37,63,1,3
160121,N. Meriz,CD Palestino,33,179,74,Chile,475e3,3e3,641e3,67,67,62,66,60,68,35,53,1,3
224378,M. Bani,Chievo Verona,23,188,78,Italy,9e5,8e3,17e5,67,73,58,15,29,50,68,74,1,2
160122,A. Romales,Santiago Wanderers,25,186,80,Chile,825e3,4e3,12e5,67,67,78,55,58,68,55,68,1,3
211067,D. Del Fabro,Novara,22,189,81,Italy,1e6,37e3,NA,67,76,68,35,38,52,68,67,1,2
211323,Pol García,Cremonese,22,185,78,Spain,975e3,37e3,NA,67,75,58,32,45,44,69,60,1,2
215163,A. Cooper,Toronto FC,29,180,68,Panama,725e3,6e3,11e5,67,67,78,57,65,73,60,67,1,4
239483,A. Tembeng,Tondela,25,188,80,Cameroon,8e5,4e3,17e5,67,70,58,47,56,56,65,75,1,2
4732,J. Bréchet,GFC Ajaccio,37,187,80,France,1e5,3e3,175e3,67,67,28,47,61,38,67,68,2,2
211325,A. Schiavone,Cesena,24,180,83,Italy,11e5,2e3,18e5,67,74,64,49,67,67,57,71,1,2
155517,D. Olsen,Hobro IK,32,186,80,Denmark,575e3,8e3,719e3,67,67,76,64,68,67,38,69,1,3
223357,W. Kaptoum,FC Barcelona B,20,170,72,Cameroon,13e5,4e3,24e5,67,79,63,62,66,70,54,59,1,2
190589,S. Hierländer,SK Sturm Graz,26,180,73,Austria,95e4,13e3,14e5,67,70,69,60,63,70,51,61,1,3
212094,E. Zenteno,NA,32,180,78,Bolivia,0,0,NA,67,67,59,21,29,35,73,64,1,2
219518,P. Becker,Rosario Central,24,173,72,Argentina,1e6,9e3,16e5,67,72,81,57,67,68,29,60,1,4
225150,A. Araujo,GFC Ajaccio,20,159,53,Portugal,12e5,18e3,NA,67,76,79,58,59,74,24,46,1,4
232062,D. Sundgren,AIK Solna,26,179,69,Sweden,775e3,6e3,1e6,67,70,75,36,56,59,64,74,1,2
188798,Tito,CF Reus Deportiu,32,185,75,Spain,45e4,5e3,698e3,67,67,54,54,58,53,65,75,1,2
200319,B. Coker,Southend United,28,180,74,England,6e5,7e3,11e5,67,67,79,46,65,68,61,67,1,3
200831,A. El Khayati,ADO Den Haag,28,185,74,Netherlands,775e3,8e3,11e5,67,67,71,66,60,70,31,64,1,4
206207,W. Zahibo,Gimnàstic de Tarragona,23,189,77,France,975e3,5e3,18e5,67,75,58,48,56,61,65,82,1,3
212095,A. Meleán,NA,30,183,77,Bolivia,0,0,NA,67,67,61,39,56,35,66,71,1,2
226431,L. Da Silva Lopes,Peterborough United,18,168,61,Portugal,16e5,4e3,37e5,67,81,88,59,60,72,44,48,1,3
232831,Choi Kyu Baek,Ulsan Hyundai Horang-i,23,188,76,Korea Republic,925e3,4e3,13e5,67,74,68,27,48,36,70,64,1,2
170879,S. MacDonald,Wigan Athletic,29,185,72,Wales,6e5,8e3,11e5,67,67,60,58,63,67,64,71,1,3
